0,1,2,3,4,5,6,7,8,9,10,11
1362a,1300b,1,0,0,3,0,1,0,2,0,0
1329a,1329b,0,0,0,0,0,1,2,3,0,1
0565a,0456b,2,0,0,2,0,0,1,0,1,0
0367a,1487a,0,0,0,3,0,1,0,2,0,0
0359a,1370b,1,1,0,0,0,0,0,1,0,0
0458a,0396b,0,0,1,1,0,0,0,3,0,0
0565a,0489c,1,0,0,2,0,0,0,1,1,0
1446a,0461a,2,0,0,0,2,0,1,2,0,0
1386a,0579a,0,1,0,3,0,0,0,2,0,0
1517a,0555b,1,0,0,1,1,0,0,0,0,0
0359a,1320b,1,0,0,0,0,1,0,2,0,0
1446a,1341c,1,0,0,1,0,0,0,2,0,0
0379b,1468a,2,0,0,2,0,0,0,3,0,0
0577a,1204a,2,1,0,0,0,0,1,1,0,0
1454b,1495c,1,0,0,3,2,0,0,2,1,0
0367a,1180c,0,3,0,0,0,1,0,1,0,0
0331b,0367c,0,0,0,3,0,0,0,1,0,0
1386a,1362b,1,0,0,3,0,0,0,1,0,0
1446a,0411a,2,0,0,3,0,1,0,2,0,0
0458a,0560c,1,0,0,0,0,1,0,0,0,0
1487a,1487c,1,0,0,0,2,2,0,2,1,1
1391c,1127a,1,0,0,3,0,0,0,2,0,0
0331b,1444a,3,0,0,0,0,1,0,3,0,0
1454b,1391b,1,3,0,3,0,0,0,4,0,0
1446a,1445b,1,0,0,1,0,0,1,2,0,0
0359a,1149b,0,3,0,3,0,0,1,2,0,0
1302a,1411b,1,0,0,0,0,1,1,1,0,0
0577a,1302c,0,0,0,3,0,0,0,2,0,0
1121a,0334b,0,1,0,3,0,0,3,0,0,0
0367a,1341c,0,0,0,2,0,0,1,0,0,0
1391c,1565c,0,0,0,0,0,0,1,1,0,0
0331b,1551a,3,0,0,0,0,0,3,3,0,0
0359a,1305a,1,0,0,0,0,0,0,2,0,0
1362a,1382c,1,1,0,3,0,0,0,1,0,0
1121a,1365a,1,3,0,0,0,1,0,2,0,0
0458a,1545a,2,0,0,0,0,0,0,2,0,0
1302a,0338b,0,0,0,0,0,1,0,3,0,0
0577a,1483b,1,3,0,0,0,0,0,0,0,0
0565a,0461a,1,0,0,0,2,0,1,1,0,0
0379b,1442a,0,1,0,0,0,0,0,2,0,0
1391c,1543c,1,0,0,1,0,0,1,1,1,0
1121a,1236a,1,1,0,0,0,0,0,2,0,0
1446a,1097a,2,1,0,3,0,0,1,2,0,0
1254c,1284c,2,0,0,0,0,1,0,1,0,0
1454b,1131b,0,1,0,2,0,0,1,3,0,0
0577a,1123c,1,3,0,3,0,0,1,3,0,0
1229b,1227a,0,0,0,0,0,1,0,1,0,0
1305a,1137a,0,0,0,0,0,1,0,1,0,0
1533c,1533a,2,1,1,0,0,1,0,2,1,1
0331b,0337a,1,0,0,3,0,0,3,2,1,0
1489a,1448c,2,3,0,0,0,0,1,1,0,0
1362a,0896a,0,0,0,2,0,1,0,3,0,0
1391c,0306a,1,0,0,2,0,0,1,0,0,0
1408c,1408a,3,0,1,3,2,1,0,1,1,1
1229b,1468b,2,0,0,1,0,0,1,1,0,0
1386a,1440c,1,3,0,1,0,1,0,1,0,0
0367a,1335a,0,0,0,0,0,1,0,3,0,0
1475a,1475b,2,0,0,3,0,0,1,1,0,1
1446a,1335a,1,0,0,3,0,1,1,1,0,0
1391c,1481a,1,0,0,1,0,0,1,2,0,0
1517a,1551c,0,3,0,2,0,0,3,0,0,0
1305a,1352c,1,1,0,0,0,0,1,2,0,0
1489a,1231b,1,1,0,3,0,0,0,1,0,0
0379b,0365a,3,1,0,0,0,0,0,2,0,0
1305a,0349b,1,0,0,3,0,0,3,1,0,0
0379b,0896c,2,0,0,0,0,1,1,1,0,0
1489a,1149a,0,0,0,3,0,1,1,1,0,0
0359a,1320c,0,1,0,0,0,0,0,1,0,0
1302a,0458a,0,0,0,3,0,0,1,0,0,0
1446a,0503b,1,0,0,2,0,0,0,1,0,0
0458a,1534b,1,0,0,3,0,0,0,1,0,0
1121a,0594a,1,1,0,3,0,0,1,3,0,0
0331b,1219b,1,1,0,0,0,1,0,3,0,0
0565a,1284c,1,0,0,3,0,1,0,1,0,0
1305a,1455c,1,0,0,3,0,0,1,3,0,0
1517a,0575c,0,0,0,0,0,1,0,2,0,0
1120a,1382b,0,0,0,3,2,0,0,2,0,0
0577a,0577b,0,0,1,3,0,0,1,1,0,1
1552a,1552c,0,1,0,0,0,1,0,2,0,1
1254c,1382a,1,1,0,0,0,0,0,2,0,0
1391c,1458c,1,3,0,3,0,0,1,1,0,0
1362a,0532b,1,0,0,0,2,0,0,1,1,0
0565a,1267a,0,0,0,3,0,0,1,1,1,0
1254c,0483a,1,1,0,3,0,0,1,0,1,0
0379b,0434b,2,3,0,0,0,0,0,3,0,0
1454b,1540b,1,0,0,3,0,0,0,3,0,0
1386a,0539a,1,3,0,3,0,0,1,1,0,0
1454b,1454c,1,0,0,3,0,0,1,4,0,1
1229b,1236c,0,0,0,2,0,1,0,1,0,0
0577a,1343b,0,0,0,0,0,1,1,3,0,0
0359a,1455c,0,0,0,3,0,0,1,1,0,0
0367a,1307a,1,0,0,3,0,0,0,3,1,0
1517a,1366b,0,1,0,2,0,0,1,0,0,0
0331b,0306b,1,0,1,2,0,0,0,2,0,0
1494a,1494c,2,4,0,2,0,1,3,2,0,1
0359a,1510b,1,0,0,0,0,0,1,2,0,0
1305a,1442a,2,1,0,0,0,0,0,1,0,0
1362a,1490c,3,0,0,0,0,0,0,2,0,0
1229b,1134c,1,0,0,3,0,0,3,2,0,0
1330a,1330b,1,0,0,0,0,0,0,4,0,1
0565a,1282b,0,1,0,0,0,0,1,1,0,0
0577a,1433a,0,1,0,0,0,0,1,1,0,0
1120a,0422a,1,0,0,3,0,1,0,2,0,0
1386a,1336a,1,0,0,2,0,0,0,3,0,0
0359a,0537a,1,0,0,3,0,0,2,1,0,0
0379b,1245c,2,1,0,3,0,0,1,1,0,0
1362a,1300a,2,0,0,2,0,0,0,1,0,0
1446a,1328a,2,0,0,1,0,1,1,2,0,0
1121a,1330a,1,1,0,0,0,0,0,1,0,0
1229b,0367c,2,0,0,0,0,0,0,1,0,0
1305a,0536b,0,1,0,2,0,0,0,3,0,0
0458a,1341a,2,1,0,0,0,0,1,2,0,0
0367a,1300b,0,0,0,0,0,1,0,2,0,0
1254c,1361b,0,1,0,3,0,0,1,3,0,0
1254c,0538c,1,1,0,0,0,0,1,0,0,0
1454b,0577b,0,0,1,0,0,0,0,2,0,0
1446a,1433c,0,3,0,3,0,0,0,2,0,0
1386a,1309b,1,1,0,3,0,0,0,3,0,0
0507b,0507c,3,3,0,2,0,0,1,3,0,1
0565a,0492c,0,1,0,2,0,1,1,0,0,0
0367a,1516b,0,0,0,1,0,1,0,3,0,0
1120a,1498b,0,0,0,2,2,0,0,1,0,0
1120a,1152b,0,0,0,2,0,1,0,1,0,0
1254c,0396b,1,0,1,1,0,0,0,2,0,0
1391c,1382c,0,1,0,0,0,0,1,0,0,0
1554a,1554c,1,1,0,1,0,1,1,0,0,1
1120a,1257c,2,0,0,0,0,0,0,2,0,0
0359a,1180a,0,0,0,2,0,0,1,1,0,0
0367a,0402b,1,3,0,3,0,0,1,2,0,0
0359a,1551a,2,0,0,0,0,0,3,1,0,0
1229b,1468a,0,0,0,1,0,0,0,2,0,0
1302a,0550c,0,1,0,2,0,0,0,4,0,0
1121a,1370c,1,0,0,2,0,0,1,0,0,0
1302a,1165b,2,0,0,1,0,0,1,2,0,0
1229b,1153a,1,0,0,2,0,0,0,2,0,0
1121a,0354b,1,0,0,3,0,1,1,3,0,0
0379b,1461c,1,3,0,3,0,1,0,0,0,0
1121a,1448a,0,0,0,3,0,1,0,1,1,0
1305a,1453a,0,0,0,3,0,0,0,4,0,0
1386a,1129a,2,0,0,0,0,0,3,2,0,0
1391c,0377a,1,3,0,1,0,0,1,0,0,0
1391c,1300a,1,0,0,1,0,0,1,0,0,0
0577a,0593a,1,0,0,0,0,0,3,1,0,0
0367a,0306a,1,0,0,2,0,0,0,3,0,0
0331b,1335a,1,0,0,0,0,1,0,1,0,0
0577a,0349a,1,0,0,1,0,1,0,0,0,0
0379b,1552c,0,0,0,1,0,1,1,0,0,0
0367a,1432a,0,3,0,0,0,1,0,3,0,0
1489a,1364c,1,1,0,3,0,0,1,3,0,0
0458a,0567b,1,1,0,0,0,0,0,2,1,0
1489a,1127c,1,3,0,3,0,0,0,2,0,0
1362a,0354b,0,0,0,3,0,1,1,4,0,0
0379b,1442b,1,1,0,3,0,0,1,1,0,0
1454b,1455a,1,0,0,3,0,0,0,2,0,0
1362a,0377a,2,3,0,2,0,0,0,1,0,0
1446a,1378c,0,0,0,0,0,1,1,0,0,0
1254c,1245c,0,1,0,3,0,0,0,3,0,0
0379b,0567b,2,1,0,0,0,0,1,1,1,0
1120a,0335a,1,0,0,1,0,0,1,2,0,0
0458a,0584b,0,0,0,1,0,0,0,2,0,0
1517a,0363b,1,0,0,0,0,1,0,1,1,0
0359a,0353a,0,0,0,3,1,0,0,0,0,0
1229b,0451a,1,0,0,3,0,1,0,2,0,0
1229b,1413b,1,0,0,3,0,1,0,0,0,0
1534c,1534a,1,0,0,1,0,2,1,0,0,1
1336a,1336c,0,0,0,2,0,1,0,0,0,1
0577a,0555c,1,1,0,1,0,0,0,3,0,0
1386a,1547c,1,1,0,3,0,1,0,3,0,0
1489a,0338b,1,0,0,0,0,1,0,3,0,0
1489a,0503a,1,0,0,3,0,1,0,2,0,0
1386a,1491b,1,0,0,0,0,0,0,2,1,0
0577a,1378b,1,0,0,3,0,0,1,2,0,0
1489a,1237b,2,1,0,2,0,0,0,0,0,0
0577a,1440c,0,3,0,1,0,1,0,1,0,0
0331b,1248b,0,0,0,1,0,0,0,0,0,0
1121a,0536b,1,1,0,1,0,0,0,2,0,0
1302a,0331b,1,0,0,3,0,0,0,0,0,0
1454b,1378c,1,0,0,0,0,1,1,2,0,0
0331b,1547a,1,3,0,1,0,1,0,2,0,0
0367a,1365a,1,3,0,3,0,1,0,1,0,0
0367a,0491a,0,0,0,1,0,1,0,2,1,0
0367a,0896a,1,0,0,1,0,1,0,1,0,0
1454b,1361b,1,1,0,0,0,0,1,4,0,0
1391c,1552c,1,0,0,1,0,1,0,2,0,0
0357a,0357c,3,2,0,0,2,1,2,2,1,1
0379b,1382c,1,1,0,0,0,0,0,2,0,0
1391c,1426c,1,1,0,0,0,1,0,1,0,0
0458a,1382a,0,1,0,0,0,0,0,3,0,0
0379b,1153c,1,0,0,0,1,0,0,2,0,0
0367a,0571b,2,0,0,0,0,0,0,4,0,0
1454b,0318b,1,1,0,3,2,0,1,0,0,0
1391c,0491b,0,0,0,0,0,1,0,1,0,0
0331b,1207c,0,0,0,1,0,0,1,2,1,0
1517a,1491b,0,0,0,1,0,0,0,1,1,0
0458a,1243a,1,1,0,3,0,0,0,3,0,0
1454b,1364a,0,0,0,1,2,0,1,3,0,0
1489a,1554c,2,1,0,0,0,0,1,1,0,0
1120a,1445b,0,0,0,1,0,0,0,2,0,0
1454b,0492c,0,1,0,2,0,1,1,1,0,0
1362a,1444a,3,0,0,3,0,1,0,3,0,0
1454b,1119c,0,0,0,0,0,0,0,2,1,0
1444a,1444b,1,1,0,1,0,1,0,3,1,1
1229b,1429c,1,1,0,0,0,0,0,2,0,0
1229b,0301b,0,0,0,1,0,1,0,2,0,0
1391c,0561b,1,0,0,3,0,0,1,3,0,0
1517a,0333b,0,0,0,1,0,1,1,1,0,0
1305a,1453b,2,0,0,3,0,0,1,2,0,0
1229b,1517b,0,0,0,0,0,0,0,1,0,0
0359a,1137b,1,0,0,3,0,1,0,2,0,0
0331b,1201b,1,1,0,0,0,1,0,4,0,0
1229b,0432c,2,0,0,3,0,0,2,2,0,0
1446a,1465b,1,0,0,2,0,1,0,0,0,0
0367a,1528c,2,0,0,3,0,0,0,4,0,0
1391c,1520a,1,1,0,3,0,0,1,1,0,0
0359a,1207c,1,0,0,1,0,0,1,0,1,0
1121a,1207c,1,0,0,2,0,0,1,1,1,0
1391c,1502b,1,3,0,3,0,0,1,3,0,0
1121a,0552c,1,1,0,3,0,0,0,1,0,0
1335a,1335c,0,0,0,3,0,1,2,0,1,1
1229b,1563a,1,0,0,0,0,1,0,2,0,0
1446a,0461b,1,0,0,3,0,0,1,2,1,0
0359a,0600c,1,0,0,3,0,0,1,2,0,0
1155b,1155c,0,1,0,3,2,1,1,1,1,1
1302a,1446b,1,0,0,2,0,0,0,2,0,0
1446a,1520a,2,1,0,0,0,0,1,0,0,0
1391c,0355c,1,0,0,1,0,1,1,0,0,0
0577a,0373b,0,0,0,1,0,1,0,1,1,0
1386a,0316b,1,0,0,3,0,0,2,1,0,0
1446a,1450b,1,1,0,0,0,1,1,1,0,0
1229b,0373a,2,1,0,3,2,0,0,0,0,0
1517a,1521a,0,1,0,1,0,0,1,1,0,0
1362a,1201a,3,0,0,3,0,0,2,3,0,0
1121a,0570c,1,3,0,2,0,0,0,0,0,0
0950a,0950b,1,1,0,0,0,1,2,1,1,1
0458a,0550c,0,1,0,1,0,0,1,4,0,0
1454b,1320a,1,0,0,0,0,1,1,3,0,0
0577a,0429b,1,0,0,3,0,1,1,3,0,0
1362a,0419a,3,0,0,2,0,0,0,1,0,0
1305a,0402b,2,3,0,3,0,0,1,2,0,0
0331b,1481c,1,0,0,3,0,1,0,0,0,0
0367a,1547c,0,1,0,3,0,1,0,4,0,0
0331b,1127c,1,3,0,0,0,0,0,2,0,0
0367a,1144c,1,0,0,2,0,1,0,4,0,0
0331b,0319a,1,3,0,0,0,1,1,2,0,0
0367a,0379c,0,0,0,2,0,0,0,1,0,0
1445b,1445c,0,0,0,2,0,1,0,0,0,1
1305a,1411b,2,0,0,3,0,1,1,1,0,0
1386a,1455a,2,0,0,0,0,0,1,1,0,0
1328b,1328c,0,1,0,3,0,0,1,1,1,1
0367a,1493a,0,0,0,0,1,0,0,1,0,0
1362a,1497b,1,0,0,3,2,0,1,2,1,0
0359a,0544b,0,0,0,3,0,1,0,2,0,0
1489a,1260c,2,1,0,3,0,0,1,1,0,0
0458a,1123c,1,3,0,3,0,0,0,4,0,0
0359a,1300a,1,0,0,1,0,0,0,1,0,0
0577a,0318c,1,1,0,3,0,0,0,3,0,0
1131a,1131b,1,1,0,0,0,1,0,3,0,1
0577a,1454a,0,3,0,3,0,0,1,0,0,0
1391c,1413b,2,0,0,0,0,1,1,1,0,0
1489a,1176b,0,3,0,2,0,0,0,2,0,0
1305a,0472c,1,0,0,1,0,0,3,2,0,0
1489a,1551b,0,0,0,3,0,1,1,1,1,0
0331b,0539b,0,0,0,0,2,0,0,2,0,0
0458a,0334a,0,1,0,0,0,1,1,0,0,0
1430b,1430c,1,1,0,2,1,1,0,0,0,1
1391c,1447a,0,0,0,3,0,1,0,1,0,0
0367a,1458a,2,0,0,3,0,0,1,3,0,0
1517a,1493b,0,3,0,1,0,0,3,1,0,0
0577a,1180c,0,3,0,0,0,1,0,2,0,0
0577a,0472a,1,0,0,3,0,1,0,1,0,0
1120a,0367b,1,0,0,3,0,0,1,0,0,0
1454b,0597b,0,3,0,0,0,1,1,3,0,0
1391c,0458b,1,1,0,3,0,0,0,2,0,0
0359a,1365c,0,1,0,1,0,0,1,0,0,0
0367a,1498a,2,0,0,1,0,0,1,2,0,0
1120a,0492b,0,1,0,3,0,1,1,1,0,0
0363b,0363a,1,1,0,0,0,1,1,0,1,1
0561a,0561b,1,0,0,0,0,1,0,3,0,1
0379b,1137a,2,0,0,0,0,1,0,2,0,0
1554a,1554b,0,0,0,1,0,1,1,0,1,1
0331b,1307a,2,0,0,3,0,0,0,1,1,0
1362a,1370c,0,0,0,2,0,0,1,1,0,0
1489a,1489c,1,3,0,3,0,0,1,1,0,1
1517a,0593a,1,0,0,1,0,0,3,2,0,0
1391c,1451c,2,1,0,0,0,0,1,1,0,0
0331b,0565a,1,0,0,3,0,0,1,1,0,0
0565a,0531b,0,1,0,0,0,1,1,1,0,0
1325a,1325c,2,3,0,3,1,1,1,1,0,1
1121a,0411c,0,0,0,0,0,1,0,3,0,0
0565a,0379c,0,0,0,1,0,0,1,2,0,0
0458a,1227a,1,0,0,3,0,1,1,1,0,0
1305a,1330a,2,1,0,3,0,0,0,0,0,0
0597b,0597a,1,0,1,3,0,0,3,2,1,1
1120a,1289a,0,0,0,3,0,1,0,1,0,0
0359a,1429b,0,0,0,0,2,0,0,1,1,0
1254c,0306a,2,0,0,2,0,0,1,0,0,0
1305a,0496d,1,0,0,1,0,0,0,1,1,0
1305a,1481b,1,0,0,1,0,0,1,0,0,0
0379b,0577c,2,0,0,1,0,1,0,3,0,0
1489a,0458c,2,1,0,3,0,0,0,3,0,0
1454b,1255b,1,0,0,2,0,0,0,4,0,0
1229b,1260a,1,0,0,2,0,0,0,2,0,0
0367a,1127c,0,3,0,0,0,0,0,2,0,0
1254c,1134b,2,3,0,1,0,0,1,1,0,0
0434b,0434a,2,4,1,2,2,1,3,0,0,1
0577a,0491b,0,0,0,0,0,1,1,1,0,0
0367a,1504c,2,0,0,0,0,1,0,2,1,0
1489a,1454c,0,0,0,3,0,0,0,4,0,0
1305a,0600a,1,0,0,0,0,1,0,3,0,0
1302a,1261b,1,3,0,3,0,0,0,2,0,0
1254c,0373a,2,1,0,0,2,0,1,1,0,0
1121a,1146b,0,1,0,0,0,1,1,0,0,0
1517a,0561b,1,0,0,2,0,0,0,2,0,0
1302a,1344c,1,0,0,0,0,0,1,4,0,0
1305a,1234a,2,3,0,3,0,0,0,3,0,0
0565a,1497a,2,3,0,3,0,0,0,2,0,0
1426b,1426c,1,1,0,0,0,2,1,2,0,1
1259a,1259c,1,3,1,0,2,1,1,2,1,1
1254c,1534c,2,0,0,0,0,1,1,2,0,0
1517a,1231b,2,1,0,1,0,0,0,1,0,0
1391c,1450b,0,1,0,3,0,1,1,2,0,0
1121a,1547b,0,1,0,2,0,1,0,1,0,0
0577a,0321c,0,0,0,2,0,0,0,1,0,0
0565a,1129a,1,0,0,3,0,0,2,0,0,0
1121a,1146c,1,1,0,0,0,0,1,3,0,0
1370b,1370c,2,1,0,1,0,0,1,2,0,1
0359a,1413c,1,3,0,3,0,0,1,0,0,0
1302a,1393c,1,3,0,3,0,0,1,2,0,0
0379b,1531c,0,0,0,0,0,1,1,1,0,0
1386a,1483b,2,3,0,0,0,0,0,2,0,0
1362a,1129c,2,1,0,0,0,0,0,2,0,0
1386a,0367a,1,0,0,0,0,0,0,1,0,0
1517a,0503a,0,0,0,1,0,1,0,0,0,0
1517a,1431c,1,0,0,2,0,1,1,2,0,0
1517a,1153c,0,0,0,1,1,0,0,1,0,0
1391c,1554c,1,1,0,3,0,0,0,0,0,0
1254c,0451a,1,0,0,0,0,1,1,1,0,0
1257b,1257c,3,3,0,3,0,0,0,1,0,1
1229b,0372a,0,0,0,0,0,1,0,1,1,0
1386a,1284c,2,0,0,0,0,1,1,1,0,0
1454b,1393a,0,3,0,3,0,0,1,4,0,0
0359a,0314b,2,1,0,0,0,0,0,0,0,0
1254c,1426b,1,0,0,0,0,1,1,3,0,0
0331b,1498b,1,0,0,1,2,0,0,1,0,0
1489a,1518a,1,1,0,0,0,0,0,1,0,0
1120a,1441c,1,0,0,2,0,0,1,1,1,0
0565a,1490b,1,1,0,0,0,1,1,1,0,0
1446a,1300c,2,0,0,3,0,0,0,1,0,0
1489a,1344b,2,3,0,0,0,0,0,2,0,0
1302a,1366b,0,1,0,0,0,0,1,2,0,0
1121a,1508b,1,0,0,3,0,1,1,1,1,0
1305a,1231c,0,3,0,3,0,0,1,3,0,0
1302a,1371c,0,0,0,3,0,1,2,3,0,0
0331b,1451a,2,3,0,3,0,0,0,4,0,0
1517a,1475b,1,0,1,2,0,0,0,1,0,0
0331b,0557c,2,0,0,0,0,1,0,2,1,0
0577a,0456b,2,0,0,1,0,0,0,0,1,0
1329b,1329c,1,0,0,3,0,0,0,0,0,1
0569c,0569b,1,1,0,2,0,1,2,2,0,1
1302a,1552b,0,0,0,0,0,1,1,1,1,0
1489a,1134a,1,1,0,0,0,0,1,0,0,0
0565a,1382c,0,1,0,3,0,0,1,0,0,0
1489a,0321a,1,0,0,0,0,1,1,2,1,0
1120a,1219b,0,1,0,3,0,1,0,1,0,0
1302a,1445a,2,0,0,0,0,0,0,3,0,0
0405a,0405b,2,0,0,4,2,1,1,1,1,1
1489a,1330a,2,1,0,0,0,0,0,0,0,0
1424a,1424c,2,3,0,3,0,0,0,1,1,1
0367a,0451a,0,0,0,0,0,1,0,4,0,0
1362a,1344c,0,0,0,0,0,0,1,4,0,0
0359a,0579a,1,1,0,3,0,0,0,1,0,0
1305a,1543a,2,0,0,0,0,0,0,4,0,0
0565a,0555c,1,1,0,2,0,0,1,3,0,0
1362a,0306a,0,0,0,1,0,0,0,1,0,0
1454b,1565c,0,0,0,3,0,0,1,2,0,0
1454b,1442c,1,0,0,3,2,0,1,2,1,0
1489a,1252b,1,1,0,0,0,0,1,1,0,0
0367a,1432c,0,1,0,0,0,0,0,2,0,0
1305a,0451c,0,1,0,1,0,0,0,2,1,0
1305a,0584a,0,0,0,1,0,0,0,0,0,0
0367a,1518a,0,1,0,3,0,0,0,3,0,0
0367a,1360b,0,1,0,0,0,0,0,2,0,0
0458a,1521c,2,0,0,2,0,0,0,0,0,0
1454b,1378b,1,0,0,0,0,0,0,3,0,0
0367a,0531a,0,1,0,1,0,0,0,1,0,0
1120a,0372a,1,0,0,0,0,1,0,1,1,0
1391c,0422b,0,3,0,0,0,0,1,2,0,0
1386a,1433b,2,0,0,3,2,0,0,2,0,0
1454b,1236a,1,1,0,0,0,0,1,3,0,0
0359a,0896a,1,0,0,1,0,1,0,1,0,0
1305a,0483a,1,1,0,3,0,0,0,1,1,0
0338b,0338a,0,3,0,3,0,2,0,2,0,1
1254c,0550a,2,3,0,3,0,0,1,1,0,0
0565a,0338c,2,0,0,0,0,0,0,1,1,0
1121a,0560b,2,0,0,3,0,0,1,1,1,0
1391c,0314b,2,1,0,0,0,0,1,1,0,0
0577a,0422c,0,1,0,0,0,0,0,2,0,0
0565a,0431c,0,1,0,3,0,0,1,2,0,0
1362a,1534a,1,0,0,2,0,1,1,3,0,0
0379b,1167a,3,1,0,0,0,0,0,1,0,0
1386a,1484b,0,0,0,0,0,1,1,1,1,0
1517a,1129a,1,0,0,1,0,0,3,1,0,0
0379b,0338b,1,0,0,3,0,1,0,0,0,0
1120a,0414b,1,0,0,3,0,1,1,1,0,0
1305a,1131a,0,0,0,1,0,1,0,0,0,0
0458a,1446a,1,0,0,3,0,0,0,2,0,0
0565a,1411a,0,1,0,2,0,0,0,0,0,0
1386a,1442b,1,1,0,3,0,0,1,1,0,0
1446a,1545a,1,0,0,3,0,0,0,0,0,0
1121a,1375c,1,3,0,3,0,0,0,1,0,0
1517a,1257a,0,0,0,1,0,1,0,1,0,0
1120a,1119b,1,0,0,0,0,1,0,1,0,0
0458a,1134c,0,0,0,0,0,0,2,4,0,0
1446a,1487a,1,0,0,0,0,1,1,0,0,0
1446a,1485a,2,3,0,3,0,0,1,0,0,0
1386a,1362c,2,1,0,0,0,0,0,1,0,0
1446a,0422a,0,0,0,3,0,1,1,2,0,0
0379b,1248b,0,0,0,1,0,0,0,3,0,0
1120a,1547c,0,1,0,0,0,1,0,2,0,0
1446a,0381a,0,1,0,0,0,0,1,1,0,0
1120a,1386b,1,0,0,3,0,0,0,1,0,0
0458a,0557c,1,0,0,0,0,1,1,2,1,0
1454b,0353b,0,0,0,2,0,1,0,2,1,0
1386a,1489c,1,3,0,0,0,0,1,2,0,0
1446a,0538c,1,1,0,3,0,0,1,1,0,0
0577a,0538a,0,0,1,3,0,0,1,3,0,0
1121a,0367a,0,0,0,3,0,0,0,3,0,0
0331b,1565c,1,0,0,0,0,0,2,2,0,0
1391c,0432a,1,1,0,3,0,0,0,1,0,0
1254c,0477a,1,0,0,1,0,1,1,1,0,0
0359a,1302b,1,0,0,0,0,0,0,0,0,0
1121a,1146a,2,3,0,3,0,0,1,1,0,0
0379b,1475a,2,0,1,0,0,0,1,1,0,0
0331b,1328c,2,0,0,3,0,0,2,1,1,0
0379b,1453b,0,0,0,3,0,0,1,1,0,0
1489a,1382a,1,1,0,3,0,0,1,3,0,0
1286a,1286b,2,2,0,3,0,2,1,1,0,1
0367a,0461b,0,0,0,0,0,0,2,4,1,0
1229b,0377a,0,3,0,2,0,0,0,1,0,0
1305a,1360b,1,1,0,0,0,0,0,2,0,0
0577a,0432a,1,1,0,3,0,0,1,1,0,0
1120a,0594a,1,1,0,3,0,0,1,2,0,0
0379b,1364a,1,0,0,2,2,0,0,0,0,0
1120a,1231a,1,1,0,3,0,0,1,2,0,0
0496c,0496d,1,3,0,2,0,0,0,0,1,1
1229b,0492a,2,3,0,2,0,0,0,2,0,0
1302a,1493a,0,0,0,3,1,0,0,3,0,0
1121a,1375b,1,3,0,0,0,0,0,2,0,0
0331b,1165b,3,0,0,2,0,0,1,2,0,0
1229b,1491b,1,0,0,3,0,0,0,1,1,0
0489c,0489b,0,1,0,1,0,1,2,2,1,1
1454b,1252b,0,1,0,0,0,0,0,1,0,0
1302a,1364a,0,0,0,1,2,0,0,3,0,0
1120a,1391c,0,0,0,3,0,0,1,1,0,0
1454b,0579a,1,1,0,0,0,0,1,1,0,0
0379b,0338a,1,3,0,0,0,1,0,2,0,0
1517a,1454a,0,3,0,2,0,0,1,1,0,0
1489a,1492a,0,0,0,0,0,1,0,0,0,0
0458a,1180c,0,3,0,0,0,1,1,3,0,0
0348a,0348c,0,1,1,2,0,1,3,1,0,1
1386a,1127b,2,0,0,0,0,0,1,3,0,0
1391c,0550a,1,3,0,3,0,0,1,1,0,0
1489a,0491c,1,1,0,3,0,0,0,4,0,0
1121a,0321a,0,0,0,0,0,1,1,1,1,0
1370a,1370b,1,1,0,3,2,0,0,2,0,1
0379b,1510c,1,0,0,1,0,0,0,0,0,0
0379b,1201a,3,0,0,0,0,0,2,0,0,0
1302a,1493b,0,3,0,3,0,0,3,3,0,0
0367a,1344b,1,3,0,3,0,0,0,2,0,0
0379b,1231b,3,1,0,0,0,0,0,2,0,0
1386a,1482a,1,3,0,3,0,0,3,2,0,0
0458a,0562c,1,1,0,3,0,1,1,2,0,0
0307a,0307c,1,1,0,2,0,0,2,1,0,1
0458a,0597c,1,3,0,0,0,0,0,1,0,0
1120a,1494a,1,1,0,2,0,0,0,1,0,0
1305a,0424a,0,1,0,3,0,0,0,1,0,0
0331b,1362b,1,0,0,3,0,0,0,4,0,0
1254c,1364c,1,1,0,0,0,0,0,2,0,0
0379b,0349b,3,0,0,3,0,0,3,2,0,0
1229b,1452b,0,1,0,0,0,0,0,0,0,0
0359a,1489c,0,3,0,0,0,0,1,1,0,0
0379b,1255b,2,0,0,1,0,0,1,1,0,0
1517a,0414c,2,0,0,1,0,0,1,1,0,0
1517a,1237a,0,0,1,0,0,0,0,1,0,0
1386a,1451c,1,1,0,0,0,0,0,3,0,0
0331b,0575c,1,0,0,1,0,1,0,0,0,0
1120a,0577b,0,0,1,0,0,0,1,0,0,0
1121a,1362c,1,1,0,3,0,0,0,1,0,0
0331b,0600b,3,0,0,3,0,0,0,1,0,0
1446a,1267b,1,1,0,1,0,0,1,1,0,0
1386a,0491c,1,1,0,0,0,0,0,1,0,0
1391c,1545a,2,0,0,0,0,0,0,1,0,0
1254c,0496c,2,3,0,3,0,0,1,0,0,0
1305a,1565b,1,0,0,3,2,0,0,2,0,0
1254c,1236a,2,1,0,3,0,0,1,2,0,0
0331b,1268a,1,0,0,0,2,0,0,4,0,0
1229b,1230b,0,0,1,0,0,0,1,1,0,0
1517a,0565c,0,0,0,0,0,0,0,1,0,0
0367a,1493b,0,3,0,0,0,0,3,1,0,0
